,PM2.5_Stationary
4214,-0.1416504883509737
4215,-0.13976190976647063
4216,0.0
4217,0.09531015707705781
4218,0.08701135805023985
4219,0.06062460956153526
4220,0.07550753824789824
4221,0.07020424634659439
4222,0.04959693293817069
4223,0.22957440855931055
4224,0.38822326042505617
4225,0.0
4226,0.14541698808995296
4227,0.184824674324104
4228,0.15057284974281604
4229,0.0775582303336777
4230,-0.04580953369920504
4231,-0.26706276930516903
4232,-0.2368423774926871
4233,-0.08076134939341184
4234,0.00930239179696235
4235,0.07145895759644949
4236,0.3997013749879881
4237,0.05619455518498295
4238,0.010869671646148937
4239,0.06284790036703125
4240,0.07338254234241415
4241,0.04609110507550085
4242,-0.004514680150702777
4243,-0.05105516843010571
4244,-0.10536051036682137
4245,-0.17915197165158991
4246,-0.17979309797416043
4247,-0.14660346223015353
4248,0.2810813669262977
4249,-0.05443520285011294
4250,-0.021202206152101777
4251,0.021202206152101777
4252,0.04779066057294523
4253,0.03278982067245373
4254,0.019169914882730232
4255,0.0
4256,-0.019169914882730232
4257,-0.04621284010369342
4258,-0.06273833625854497
4259,-0.07466152319208641
4260,-0.1684645079087903
4261,-0.0962280228275727
4262,-0.09531016970331585
4263,-0.13036180239207784
4264,-0.14994012681437274
4265,-0.0923733058995182
4266,-0.03278981744664766
4267,-0.0512932856156223
4268,0.0173917396870662
4269,0.0
4270,0.050430845147526604
4271,0.016260518227677156
4272,0.3387736872617044
4273,-0.01156082106453482
4274,0.01156082106453482
4275,0.03390154784426436
4276,0.0749013001547909
4277,0.08872810685552412
4278,0.14874524822154234
4279,-0.05859415935996992
4280,-0.03509131673245269
4281,-0.0363676408639968
4282,0.01834913698469487
4283,0.044451758618265114
4284,-0.05358424134750939
4285,0.0271509866085462
4286,-0.0271509866085462
4287,-0.1374709771085656
4288,-0.1230600789727676
4289,0.0465200102236385
4290,0.2047943916022441
4291,0.14618249758548973
4292,0.12751331072149563
4293,0.10676796829431057
4294,0.06136894260896275
4295,0.029327613374178885
4296,0.2934457624685116
4297,0.07071552185559238
4298,0.015936591627861763
4299,-0.028057951670442893
4300,-0.04574601988541893
4301,-0.01716780288551334
4302,-0.008695706589475272
4303,0.0
4304,-0.03555930045573996
4305,-0.04157642492479807
4306,-0.033576293922927825
4307,-0.03474294671931055
4308,0.08237099343970522
4309,-0.22897445965709906
4310,-0.2741290876035345
4311,-0.17618655340639755
4312,-0.10638039326087556
4313,-0.10763065259681914
4314,-0.13353137639075863
4315,-0.139112783079119
4316,-0.11034803975593266
4317,-0.016807115491523028
4318,0.016807115491523028
4319,0.04879015623292515
4320,0.22631309392761345
4321,0.16315162163083974
4322,0.24652397646500734
4323,0.07290676489947501
4324,0.10379678597917907
4325,0.04811924503575771
4326,-0.006734031727870793
4327,-0.027398972311237557
4328,0.006920442365646373
4329,-0.006920442365646373
4330,0.020619285785501873
4331,0.0465200125427474
4332,0.2713150795574619
4333,0.089894999860467
4334,0.04857466800313626
4335,0.004301081714397359
4336,-0.03493804983529092
4337,-0.10289441834599344
4338,-0.09827021634606004
4339,0.08338160459122523
4340,-0.05129329175597164
4341,-0.09952958983907756
4342,0.005797117348259384
4343,-0.029327613374178885
4344,-2.2335917254755007
4345,0.6061355510451715
4346,0.33213374938363827
4347,0.24889599951685493
4348,0.2399506334724042
4349,0.14841998672747092
4350,0.2162230861197023
4351,0.054067216396981976
4352,0.09211528118850776
4353,0.09893994031867237
4354,0.04255961139947262
4355,0.09278172729766121
4356,-0.46747514517341804
4357,0.029852960178796017
4358,0.16251891479189373
4359,0.14698217895775967
4360,0.04913268512834934
4361,0.0
4362,-0.034846728901333
4363,-0.050920086722377356
4364,-0.007490671168053353
4365,-0.015151803872694547
4366,0.1015364118490627
4367,0.1292117231205503
4368,0.4115074021187102
4369,0.019881369763265155
4370,0.027186139248254193
4371,0.026466572187420212
4372,-0.022642475895254144
4373,-0.058956164815228806
4374,-0.08004270429971694
4375,-0.10146945548081998
4376,-0.13491931088750464
4377,-0.13036181012766068
4378,-0.08586128493201484
4379,-0.042259806312953785
4380,0.5869869527891103
4381,-0.05762911046375496
4382,-0.09785578564766828
4383,-0.04785601888699942
4384,-0.13073418115714786
4385,-0.21757249268623235
4386,-0.049832370199619724
4387,0.0072727588001471055
4388,0.02857337040282326
4389,-0.05798725344601907
4390,-0.12715516536635052
4391,-0.0702042525099209
4392,0.8716736134990746
4393,0.09080644465759002
4394,0.0
4395,-0.03174869719450868
4396,-0.043963121810226546
4397,-0.0342890721721254
4398,-0.019570095428095513
4399,-0.011928570390965731
4400,-0.03666398287781547
4401,-0.15207813340988352
4402,-0.20282006747987724
4403,-0.08647359265929566
4404,-0.7807451635489977
4405,0.26991958279375594
4406,0.09237331064334997
4407,0.08455738007893832
4408,0.04405998591083726
4409,0.0
4410,0.0
4411,-0.18924198167876005
4412,-0.0645385141931274
4413,0.054067215422322956
4414,0.07109591445978891
4415,0.17904821537698412
4416,0.5140989161633569
4417,0.08455738405350077
4418,-0.018182318256676044
4419,-0.04695698088240752
4420,-0.00481928620369354
4421,0.028573371083234544
4422,0.03687053410883978
4423,0.017937699882242697
4424,-0.031605337988215965
4425,-0.08119015085032899
4426,-0.09929821578846987
4427,-0.10414025322204257
4428,0.2231435391190888
4429,-0.10807421596208489
4430,-0.033152205484951125
4431,0.08607460413785972
4432,0.005141399236078037
4433,-0.0856137481391217
4434,-0.11221198397285015
4435,-0.13353138369595197
4436,-0.13762136733740693
4437,-0.12188980698365803
4438,-0.10742023812064705
4439,-0.0749013001547909
4440,-0.04546236890879918
4441,0.34967371416789517
4442,0.25222474234210734
4443,0.18550119892712047
4444,0.12889100666959585
4445,0.045462372009573926
4446,-0.031605337988215965
4447,-0.037387530324132445
4448,-0.033901550033645034
4449,0.004914014560952751
4450,0.080042703902798
4451,0.0741079689216595
4452,0.19415600702622715
4453,-0.020979789735581456
4454,-0.007092228057992145
4455,-0.010733555259074379
4456,-0.07466152598055276
4457,-0.031498665819061245
4458,0.0
4459,-0.008032171374683372
4460,-0.02036730199475123
4461,-0.02922963709432036
4462,-0.04329680387841783
4463,-0.04063764389666513
4464,0.22222145815666172
4465,0.011009285104350397
4466,-0.033398279162349276
4467,-0.054276884749649756
4468,-0.036515211493421074
4469,-0.012474173706485736
4470,-0.008403410443290849
4471,0.0
4472,0.0042105323590573285
4473,0.00419287808423352
4474,0.004175371236143199
4475,0.012422519484153849
4476,-0.23556606038169736
4477,0.0
4478,-0.04800921662488511
4479,-0.06782259250403788
4480,-0.06025918788592799
4481,0.0
4482,0.006191969864514757
4483,-0.03774032560867813
4484,-0.07312225996601018
4485,-0.0939318130421456
4486,-0.09531017222856786
4487,-0.060103918907463694
4488,0.39060596508908096
4489,-0.018127383497186678
4490,-0.10943383399386164
4491,-0.12289812742728845
4492,-0.11394425006539866
4493,-0.11886119199624767
4494,-0.16882085171990413
4495,-0.12210268187330042
4496,-0.09531016681731352
4497,-0.014388735381706486
4498,0.05635292860989782
4499,0.103989699994538
4500,-0.037740323234509265
4501,0.12062797321985208
4502,0.06595796053841285
4503,0.11066555674263734
4504,0.11672426381580969
4505,0.00843886793371551
4506,-0.016949556877301486
4507,-0.14705340441668246
4508,-0.061243618987462334
4509,-0.02127739618356106
4510,0.08252101517102339
4511,0.04831857260052974
4512,-0.04831857260052974
4513,0.14705340441668246
4514,0.10536050711081835
4515,0.1160721628228285
4516,0.05981849123388905
4517,0.03797924566088895
4518,-0.018809330778158717
4519,-0.04531519327801625
4520,-0.0200675617084074
4521,0.08419208576458237
4522,0.10037917937559637
4523,-0.028491954170613454
4524,-0.8492264239619498
4525,0.16184300525780992
4526,0.11905934711427735
4527,0.18571712850004074
4528,0.09684981816723237
4529,-0.08841095023351686
4530,-0.14439449182812947
4531,-0.08085208845331682
4532,-0.03208831111900645
4533,0.0529223958514744
4534,0.17887919571709654
4535,0.0666913689369375
4536,0.44240859446816083
4537,0.05051578758451436
4538,0.07128908035777748
4539,0.03603993485942514
4540,0.0
4541,-0.004434596871209173
4542,-0.022472854841957712
4543,-0.027651530056083562
4544,-0.03325722017627575
4545,-0.009708813655651571
4546,0.033576293922927825
4547,-0.028710104508553602
4548,-0.20391217840620257
4549,-0.0741079675749674
4550,-0.0064308899167255795
4551,-0.04621284010369342
4552,-0.013605651130195628
4553,0.006825964604459944
4554,0.006779686525735684
4555,0.0
4556,-0.020478529945591184
4557,-0.02090668336229573
4558,-0.08829260064513722
4559,-0.0800427012632805
4560,0.5500463016628645
4561,0.0696336885249269
4562,0.022173856510922185
4563,0.0
4564,0.01739174195566795
4565,-0.03063696812089356
4566,-0.06899286831234841
4567,-0.12136085085987425
4568,-0.1953087407247307
4569,-0.24294616063653462
4570,-0.01680711690395187
4571,0.049596937038771216
4572,0.7594482174718755
4573,0.0935934378136829
4574,0.07606971621963332
4575,-0.15097102171997534
4576,-0.09309041945264296
4577,-0.0414997291842778
4578,-0.047731400749627007
4579,0.02197890575259187
4580,0.021506204295894005
4581,0.06586742227507125
4582,0.03906746666444816
4583,0.05588045631216465
4584,0.17261273692291423
4585,0.0577510549098772
4586,-0.007220247764958554
4587,-0.09097177544520196
4588,-0.028987535939545506
4589,0.01298719510513724
4590,-0.019544595436298273
4591,-0.026668246193114253
4592,-0.02393276539333611
4593,-0.020979789735581456
4594,0.010544912805960927
4595,-0.0838377755843096
4596,-0.11256851350322794
4597,0.021053408311307642
4598,-0.012578781679434048
4599,0.033198068031829564
4600,0.020202706501192935
4601,0.03922071161481977
4602,0.03774032655834603
4603,-0.011173300181979151
4604,-0.1066097308447751
4605,-0.12878078413922678
4606,-0.15336109435498724
4607,-0.14225121747186975
4608,-0.07263917884108873
4609,0.02033968285806642
4610,-0.06230387902167811
4611,-0.036367641525372196
4612,-0.007434977934726472
4613,0.03663413049536102
4614,0.06947236798641576
4615,0.1080414755379544
4616,0.09749835888872305
4617,0.010869671646148937
4618,0.11718224864586269
4619,0.04695698088240752
4620,-0.6138103994492239
4621,0.10451269032560262
4622,0.25470137455764297
4623,0.011764840887521277
4624,-0.11122562823028037
4625,-0.1251631342394095
4626,-0.15168457519924328
4627,-0.09015108886157241
4628,-0.04831857260052974
4629,0.0
4630,-0.040409534254994384
4631,-0.09737415348159706
4632,-0.12062797321985208
4633,0.07410796299621358
4634,0.09097176785376115
4635,0.06317889496669649
4636,0.0301530351397723
4637,-0.009950329863069207
4638,-0.07257068530795419
4639,-0.11375887240161342
4640,-0.03681396860464492
4641,-0.012578780624581398
4642,0.025001299079928874
4643,0.012270091086243884
4644,-0.0892311223458302
4645,-0.08338159734484951
4646,-0.029413880880098997
4647,0.12604070322058347
4648,0.13517476173183596
4649,0.09844006203739175
4650,0.04082199035358869
4651,0.039220709307127954
4652,0.019048193156470994
4653,-0.07847160774030204
4654,-0.13062016817881217
4655,-0.1368591656629361
4656,0.24686004876486267
4657,-0.010471298770804438
4658,-0.010582108210716257
4659,-0.03243527224602305
4660,-0.0335226882923898
4661,0.0
4662,0.011299553977120347
4663,0.011173299349685806
4664,0.01104983496558365
4665,0.021739984273178248
4666,0.0317486949543655
4667,0.010362785961663512
4668,-0.167991712380696
4669,0.03593200492190318
4670,0.1423162065740149
4671,0.2108230475299826
4672,0.1740227407790771
4673,0.07361181241493098
4674,0.0
4675,-0.03278982067245373
4676,0.05826890435039145
4677,-0.10605956492333668
4678,-0.11865753499122933
4679,0.1992380162366283
4680,0.12136084963099592
4681,0.19180029077545324
4682,0.05951412480704077
4683,0.05195973668035947
4684,-0.02132276855946591
4685,-0.07145896078929681
4686,-0.3780661126487801
4687,-0.20972051521630464
4688,-0.09614385214311705
4689,-0.15874837329212665
4690,-0.16315162163083974
4691,-0.012739024154580392
4692,0.23841099624997408
4693,-0.10648346905300166
4694,0.0757118135428132
4695,0.20633641357692634
4696,0.11211728913251973
4697,0.18610226676936792
4698,0.13510247690853738
4699,0.11900328589704623
4700,0.05226842606156534
4701,-0.009302392229638023
4702,0.050124384898041274
4703,-0.05951412480704077
4704,-0.06831924064223838
4705,0.10989566556703645
4706,0.017937699882242697
4707,0.07696103784394737
4708,0.05989813918849585
4709,0.0342890721721254
4710,0.01855340720727039
4711,0.014598798888330933
4712,0.04602582076547401
4713,0.06042105744597892
4714,0.07527062542805618
4715,-0.012158204110249926
4716,-0.2292785320012274
4717,0.041437188303004024
4718,0.014652276250137763
4719,-0.06769501022448221
4720,-0.07680540811744452
4721,-0.06959328877095672
4722,-0.06034312710562384
4723,-0.10589228379026272
4724,0.036557593824359635
4725,-0.2425616230938865
4726,0.10536050912187944
4727,0.028987535192579905
4728,0.14841999723650057
4729,0.03865215256656018
4730,0.032636927791217296
4731,-0.032636927791217296
4732,-0.08399997025971162
4733,-0.12036367565673256
4734,-0.1368591741900662
4735,-0.09065436194209697
4736,-0.07579383362207759
4737,-0.07350245598732164
4738,-0.025752493891655792
4739,0.008658061993489508
4740,-0.08076134939341184
4741,0.310777762281639
4742,0.24750198012903635
4743,0.04189093951527578
4744,0.0253178067022386
4745,-0.015113637048626671
4746,-0.08470669298496558
4747,-0.07453304758737644
4748,-0.0741079675749674
4749,0.03774032560867813
4750,0.03636764196628928
4751,0.04082199213930293
4752,0.3405455455163988
4753,-0.02469261157411129
4754,-0.021053408311307642
4755,-0.1268667151228029
4756,-0.3982448365014113
4757,-0.5400247269439142
4758,-0.3690974088226593
4759,-0.07410795841746043
4760,0.1262937025081292
4761,0.18514240448914543
4762,0.15616071039214252
4763,0.10294795746616803
4764,-0.9954278670109213
4765,0.028987528469893498
4766,0.05556983571079965
4767,0.02666823996978751
4768,0.0
4769,0.0
4770,0.05129328122965915
4771,0.07232064413776995
4772,0.06744126562870068
4773,0.02150620059561792
4774,0.021053404765209116
4775,-0.021053404765209116
4776,-0.7146531637643296
4777,0.8347974515196854
4778,0.41173465744252424
4779,0.19268432192228735
4780,0.11663689237609765
4781,0.09614385214311705
4782,-0.025317805847537844
4783,-0.11778302497262372
4784,-0.1784827616981084
4785,-0.16184300525780992
4786,-0.04138521045291976
4787,0.06805345397889373
4788,-1.1952388211536058
4789,0.6021752056669143
4790,0.3227733265816193
4791,0.24362204537909826
4792,0.21772345740539079
4793,0.16955928822757205
4794,-0.06637506264877668
4795,0.0
4796,0.01941808397173217
4797,-0.19004358276264322
4798,0.022989515581993025
4799,0.07654006874912911
4800,0.128254322853115
4801,0.0363676408639968
4802,0.1256882046179406
4803,0.0902868398743899
4804,0.055958649732809285
4805,0.020202705956975375
4806,-0.013423019431239691
4807,0.03322564542022999
4808,-0.11045698793108727
4809,-0.0679506567762087
4810,-0.0317486957944193
4811,-0.024491018008829357
4812,0.040491358075188444
4813,-0.0655972771051303
4814,0.01680711690395187
4815,-0.10536050639856764
4816,0.06280089560295998
4817,0.16034263719273278
4818,0.15732024380560317
4819,0.04939275227940154
4820,-0.04939275227940154
4821,-0.09975039612812919
4822,-0.11865753499122933
4823,0.007843176845868882
4824,0.46608970081920864
4825,0.061777356759584734
4826,0.013730192183498247
4827,-0.10536051060732143
4828,-0.3324399531757911
4829,-0.27369580830698537
4830,-0.14953171903667606
4831,-0.07825218814756107
4832,-0.035506684254052345
4833,-0.024391450149297444
4834,0.0
4835,0.0
4836,-0.5026287759369825
4837,0.185717111204992
4838,0.25319585846803916
4839,0.2018661288148622
4840,0.0317486949543655
4841,0.0
4842,0.06062461568898447
4843,0.12861736598977558
4844,0.10622220456779141
4845,0.0601685169397741
4846,0.0
4847,-0.0601685169397741
4848,0.5154659720994115
4849,-0.14416978364993938
4850,-0.16220440521720958
4851,-0.1344302600401761
4852,-0.07466152319208641
4853,-0.07232065576567326
4854,-0.07796153471295542
4855,-0.018182317430161632
4856,0.04485056214153138
4857,0.05959209212757566
4858,0.07174389913729051
4859,0.05244647144216685
4860,-0.7152882301761367
4861,0.18975650948453482
4862,0.20067067301546482
4863,0.06831923730699918
4864,0.04609110295073515
4865,0.07796153471295542
4866,0.14698217895775967
4867,0.04913268512834934
4868,0.05981849123388905
4869,0.10986647086587187
4870,0.039665254144519047
4871,-0.0224728545894326
4872,0.2891015048410175
4873,-0.06142280993072857
4874,-0.19415600474477213
4875,-0.12883286428802387
4876,-0.07122750467427386
4877,0.0
4878,0.006688987703368898
4879,0.05826890435039145
4880,0.08438738718793415
4881,0.09373247249081818
4882,0.12361394984722596
4883,0.10582551913322424
4884,-0.36447574517500847
4885,-0.30796672189703944
4886,-0.13119219878062038
4887,-0.04785601659636374
4888,-0.029852960178796017
4889,0.0
4890,0.02000066470646944
4891,0.029270379444058747
4892,-0.029270379444058747
4893,-0.07182572719817859
4894,-0.0434851072116067
4895,-0.06899286355044465
4896,0.4519850804530181
4897,-0.18232154164244063
4898,-0.246133044168932
4899,-0.1502821841932751
4900,-0.0845573761043763
4901,0.0
4902,0.04317216565145654
4903,0.013986240018558638
4904,0.027398970434361125
4905,0.026668243525973967
4906,0.05129328780860387
4907,0.08388147392323209
4908,-0.13517476173183596
4909,0.14660345624929416
4910,-0.022989515581993025
4911,-0.023530494641645472
4912,0.15415066282045764
4913,0.34228617690958707
4914,-0.014598798355509146
4915,0.0709517309360237
4916,0.053345977147207346
4917,0.04445175974757065
4918,-0.03797924566088895
4919,-0.08759805341158033
4920,0.11307713708951805
4921,0.01250016198295123
4922,-0.07076906633334268
4923,-0.11279548618514568
4924,-0.11871629743263501
4925,-0.051735669937227335
4926,-0.036039933235653354
4927,-0.018519046052412946
4928,0.0
4929,-0.009389739468160574
4930,0.009389739468160574
4931,0.03670136348257458
4932,-0.9028675794099028
4933,0.32047183434288384
4934,0.38372507007155243
4935,0.29316151029351234
4936,0.14473883459968562
4937,0.04845238003152863
4938,-0.03436764114170554
4939,-0.02837069511683943
4940,-0.014493006252312313
4941,-0.0073260395553620405
4942,-0.022305755855740017
4943,-0.11966449419829717
4944,0.4604239611190972
4945,0.05715841086906348
4946,-0.010152370948660394
4947,-0.03636764228123024
4948,-0.07696103690332423
4949,-0.1409054444306217
4950,-0.19556676933345019
4951,-0.17435337190668365
4952,-0.10008344853192108
4953,-0.03208831111900645
4954,0.04255960988981089
4955,0.09909089281718764
4956,-0.6931470862203357
4957,0.6546808090921326
4958,0.45643151577278074
4959,0.20686265410332183
4960,0.10989566556703645
4961,0.09900551951018688
4962,0.10125372975860358
4963,0.0885533942027128
4964,0.06559728033354029
4965,0.058568352345155006
4966,0.03962367086500551
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,0.0
4976,0.0
4977,-0.01888218717279555
4978,-0.05113895995250317
4979,-0.0571584120244073
4980,-0.013158084144667015
4981,-0.0900261485384184
4982,-0.13146313447003388
4983,-0.12296170572817733
4984,-0.009389739908999495
4985,0.04157642492479807
4986,0.004514680150702777
4987,0.1425000566247383
4988,-0.09844006877230482
4989,-0.03063696812089356
4990,-0.07856231887062348
4991,0.07410796871965575
4992,0.25823486096538195
4993,0.050430851931018594
4994,0.0226914104664675
4995,-0.0226914104664675
4996,-0.040139166247536995
4997,-0.05977174119772588
4998,-0.16081534525168406
4999,-0.21783848872765565
5000,-0.21130908121778358
5001,-0.16290345937325412
5002,-0.06351340067819011
5003,0.032260859616088045
5004,0.32850404474981554
5005,0.028170875379395
5006,0.05406721834629913
5007,0.05628083301825493
5008,0.05798725484746248
5009,0.0458796036453859
5010,0.022173856510922185
5011,-0.01324522616522561
5012,-0.050124384898041274
5013,-0.05770831484466843
5014,-0.06124362211409018
5015,0.020834085817655
5016,0.3231288072145704
5017,0.19283819527467871
5018,0.06693948068285716
5019,0.0
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,0.0
5025,0.0
5026,0.0
5027,0.0
5028,0.0
5029,-0.03962367086500551
5030,-0.28568804394439873
5031,-0.2679575548613071
5032,-0.05348868208926483
5033,-0.011049835576084188
5034,-0.011173299973905593
5035,0.0
5036,-0.028491954170613454
5037,-0.05342516350143933
5038,-0.056441307364432536
5039,-0.006472514086681702
5040,0.17253354013753652
5041,0.22859314491522698
5042,0.09134977479250672
5043,0.09819202246789738
5044,0.014285956737246419
5045,-0.05092008857481689
5046,-0.09381875154748132
5047,-0.09900551951018688
5048,-0.08495671846375075
5049,-0.06093254790022051
5050,-0.005249355610585926
5051,0.05628083301825493
5052,-0.45911779261157326
5053,-0.11679925799083346
5054,-0.11226729135675662
5055,0.10337834472964946
5056,0.18677589193169597
5057,0.16362941260081065
5058,0.1015797867430206
5059,0.04445176010047813
5060,-0.005449604470581626
5061,-0.03900215562989651
5062,-0.02298951690334583
5063,-0.05374427279653249
5064,0.5193778807279661
5065,0.06704450026233966
5066,0.12194576244178323
5067,0.04864628819328232
5068,0.0
5069,-0.06080449230353224
5070,-0.05338787174103654
5071,-0.04959693949913202
5072,-0.07020425620791704
5073,-0.07943682764159243
5074,-0.027945929274808545
5075,0.00806455951154339
5076,0.1315213367471233
5077,-0.12751331551022727
5078,0.05448818316285786
5079,-0.03861483463648874
5080,0.18297750300568172
5081,0.10568832748467827
5082,0.024764556902850288
5083,0.0
5084,-0.2195528761181662
5085,-0.24671670900301113
5086,-0.1641392295282702
5087,-0.038572272660518436
5088,-0.3375964412731136
5089,-0.2903101683350524
5090,0.0
5091,0.33647220654602794
5092,0.2095172853900853
5093,0.05342516350143933
5094,0.005763704384546209
5095,-0.035091317758725094
5096,-0.06136894260896275
5097,-0.07898840611661928
5098,-0.04196419616361169
5099,-0.014388736416902859
5100,-0.02941388304319581
5101,0.007434977934726472
5102,-0.022472854168557266
5103,-0.03861483314519809
5104,-0.015873347896447676
5105,-0.0325231890609321
5106,0.040491358075188444
5107,0.08369901250426892
5108,0.04286370136915174
5109,0.013889111196114357
5110,0.0
5111,0.05370417536582117
5112,0.8203267070299147
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,0.0
5120,0.0
5121,-0.191282443178999
5122,-0.2704104751242258
5123,-0.24157724052561402
5124,-0.1435481618934351
5125,-0.39877608707146495
5126,-0.10536050454671608
5127,0.0327898192387619
5128,-0.0899482265427638
5129,-0.17997135625099214
5130,0.0
5131,0.027779560248307078
5132,0.013605650204612685
5133,-0.013605650204612685
5134,0.04027389373058665
5135,0.14660345624929416
5136,1.063926656259548
5137,0.19207772488609276
5138,0.0412102673401038
5139,0.02756682898823426
5140,0.032692360713828084
5141,0.011628037657087198
5142,-0.035297781042638476
5143,-0.06493780042778496
5144,-0.10784851756810054
5145,-0.14118643864412617
5146,-0.13119220452598546
5147,-0.09811785114110361
5148,-0.3262157165718458
5149,-0.05129329062815202
5150,-0.03053672152867204
5151,-0.15933202517954603
5152,0.0
5153,0.11980118954869212
5154,0.11419235882294032
5155,0.10895117636223839
5156,0.09823843354681694
5157,0.051293291463573976
5158,0.038151763884756384
5159,0.02638675378059263
5160,0.18492232970072253
5161,0.09097177444137516
5162,0.046340335468859184
5163,0.07275935163429859
5164,0.08730372897720562
5165,0.07433761734223765
5166,0.03663413210601263
5167,0.0
5168,0.0
5169,0.0
5170,-0.03962367086500551
5171,0.011904902151997465
5172,0.027718768713008046
5173,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.0
5178,0.0
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0
5190,0.0
5191,0.0
5192,0.0
5193,0.0
5194,0.0
5195,0.0
5196,-0.05470691262131666
5197,0.018072780515304032
5198,-0.03957898507550395
5199,-0.03797924686305221
5200,0.03486882454540696
5201,0.07932353949916182
5202,0.0
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,-0.07932353949916182
5208,0.07932353949916182
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,-0.024764556902850288
5215,-0.014859113962155224
5216,-0.0029985029063461788
5217,-0.006024114421930626
5218,-0.02756682898823426
5219,-0.0412102673401038
5220,-0.9626566000487808
5221,0.10451269032560262
5222,0.30658620693483263
5223,0.31947464488919364
5224,0.2794852952954736
5225,0.07002114712529872
5226,0.0
5227,0.0
5228,0.0
5229,-0.08244366673805326
5230,-0.2153614033624649
5231,-0.21062532386960697
5232,-0.17185024795536785
5233,-0.06453851734969263
5234,0.018018504420427295
5235,0.06899286751869793
5236,0.06973333427259121
5237,0.10328582103246653
5238,0.09360949494652715
5239,0.016878037075164443
5240,-0.00419287808423352
5241,0.03306086089448801
5242,0.039845906959293576
5243,0.04207121231137023
5244,-0.4224626647870626
5245,0.016997575405489407
5246,0.02222313554998978
5247,0.021739985454792166
5248,-0.04959693840563828
5249,-0.09474536197474004
5250,-0.1910552236865417
5251,-0.2851789174216348
5252,-0.3424902681017101
5253,-0.2196285746132447
5254,-0.21440982939275566
5255,0.042559605360827035
5256,0.8383290721612175
5257,0.04405998591083726
5258,0.05043084938720854
5259,0.06351340067819011
5260,0.06693947769447917
5261,0.04913268512834934
5262,0.013605651130195628
5263,-0.027398972311237557
5264,-0.057158409754981765
5265,-0.04512043188680481
5266,0.0
5267,0.007662872158370249
5268,0.037457559728434564
5269,-0.24921577081377588
5270,-0.1975309548545794
5271,-0.2915208098553266
5272,-0.09684981034454854
5273,0.0
5274,0.033336414710493534
5275,0.03226085701395465
5276,-0.01600033878627749
5277,-0.03278981744664766
5278,-0.06899285958219181
5279,-0.07410795841746043
5280,-0.1900435626374264
5281,0.15082285717645116
5282,0.18232152346062747
5283,0.24946082283505167
5284,0.28116735959967665
5285,0.3095010937496534
5286,0.2640230814413078
5287,0.20418034040288058
5288,0.10671095019648247
5289,0.00806455951154339
5290,-0.07071552185559238
5291,-0.06684001514634952
5292,-0.20941334776707565
5293,-0.350202405606137
5294,-0.3094220298432413
5295,-0.26236423150046195
5296,-0.07410796116471263
5297,0.08829259414459689
5298,0.1193467417874976
5299,0.08388147392323209
5300,0.03390154784426436
5301,0.0
5302,-0.04546236890879918
5303,-0.07232065285869727
5304,-0.03822120795006834
5305,0.1105418608087656
5306,0.07825218814756107
5307,0.09237331064334997
5308,0.15415066582165737
5309,0.11871629743263501
5310,0.05798725344601907
5311,0.061452775016294314
5312,0.05162436207322374
5313,0.055059773813755264
5314,0.05781956754479234
5315,0.08607460413785972
5316,-0.09737415875338673
5317,-0.034685555982542304
5318,-0.06689423076047829
5319,-0.05162436207322374
5320,0.06412452405617497
5321,0.10037917937559637
5322,0.10142017302754969
5323,0.06865440137002166
5324,0.032636927791217296
5325,-0.004597709037239994
5326,-0.04717855804886106
5327,-0.1016101712440256
5328,0.04700603992040309
5329,-0.010256499641205341
5330,-0.005167969891362922
5331,0.04061471709196285
5332,0.048553223059111694
5333,0.028039218753977302
5334,0.004597709037239994
5335,0.0
5336,-0.027908786818824804
5337,-0.038466278977999924
5338,-0.019802626315787553
5339,0.014888611754834802
5340,-0.24430176318955876
5341,0.01250016198295123
5342,-0.03797924566088895
5343,-0.03947880837582263
5344,-0.013513718253606477
5345,0.03344793182980332
5346,0.03871450968235601
5347,0.025001300642673474
5348,0.01227009183902883
5349,-0.01227009183902883
5350,-0.018692131847465987
5351,-0.012658396070738043
5352,-0.09340116885259864
5353,0.03436764114170554
5354,-0.06995858371071018
5355,-0.02941388304319581
5356,0.014815084687686664
5357,0.021819045807674353
5358,0.0
5359,0.0071684889647376515
5360,0.007117467262278687
5361,0.0
5362,0.01408473888982309
5363,0.04779066057294523
5364,-0.24846134049508217
5365,0.06613979703445994
5366,0.05448818104164577
5367,0.1076306564620011
5368,0.0465200125427474
5369,0.01929320169388138
5370,0.0677181698844933
5371,0.04082199213930293
5372,0.005698020789962399
5373,-0.028820436874141375
5374,-0.06025918788592799
5375,-0.07745805403671158
5376,-0.013513718253606477
5377,-0.006825964604459944
5378,-0.04196419616361169
5379,-0.036367641525372196
5380,-0.053244510467886474
5381,-0.05623971380324866
