,PM2.5_Scaled
5179,0.6559684726343229
5180,0.49952843189253776
5181,0.45697909097421213
5182,0.44538980668474615
5183,0.41015753534361893
5184,0.3568402569197961
5185,0.345808277453881
5186,0.3621216533969626
5187,0.39559588445091903
5188,0.42502082556581944
5189,0.4446865520853317
5190,0.46217042132255215
5191,0.5814323066733442
5192,0.43018297090266255
5193,0.44356508508111603
5194,0.4481913426224342
5195,0.5082268537116245
5196,0.4670343478395184
5197,0.45256158023522125
5198,0.39730271354621277
5199,0.3960276411286209
5200,0.48907260090297955
5201,0.4970123747719884
5202,0.5046024545450104
5203,0.557845614313484
5204,0.4089854343561644
5205,0.4106816522181741
5206,0.41116618244800285
5207,0.3883434866822041
5208,0.3795565654999848
5209,0.39978092314213454
5210,0.4156239849510679
5211,0.4352431529981241
5212,0.4505369242117845
5213,0.4567103308937906
5214,0.48031640404790604
5215,0.5403363117094656
5216,0.41026532982218755
5217,0.42912406133318354
5218,0.4586739156264557
5219,0.5040843900653111
5220,0.4989295897914472
5221,0.48656556628296244
5222,0.4381134203547942
5223,0.366296999702041
5224,0.40382156634533917
5225,0.4744365994872629
5226,0.4999026018126549
5227,0.5674866017482819
5228,0.45425005061878776
5229,0.40608612941929445
5230,0.3790051938315017
5231,0.3833537636070431
5232,0.39426309889429534
5233,0.41984897873826477
5234,0.4245633466739683
5235,0.43702936584820723
5236,0.44364467494312826
5237,0.4608402125051654
5238,0.48023824831056683
5239,0.4724836079868802
5240,0.4156056144801958
5241,0.43040918704477044
5242,0.4868437509629931
5243,0.5133224481515495
5244,0.49618499980908315
5245,0.47312494211077477
5246,0.4951320670363767
5247,0.4252025577668038
5248,0.39039061033731265
5249,0.4713948887102635
5250,0.503801903998624
5251,0.5830691827174443
5252,0.467887827957645
5253,0.40784336564996976
5254,0.37236042389509794
5255,0.36312485428553853
5256,0.3725494512175475
5257,0.41625500023201245
5258,0.43080395073442945
5259,0.4299983039714528
5260,0.4574767077328213
5261,0.4773766916804508
5262,0.4852490545455492
5263,0.4474783960541212
5264,0.45359545236944776
5265,0.4413049893721151
5266,0.49792499238465
5267,0.4990036421105946
5268,0.4427764669529501
5269,0.48577015947429764
5270,0.4811817221978156
5271,0.39241934822207464
5272,0.426886946302391
5273,0.4664264448623436
5274,0.5025027437087625
5275,0.4410436927741277
5276,0.44086111949255047
5277,0.4098581049416299
5278,0.3916080724873274
5279,0.3769335200907063
5280,0.3642898692378548
5281,0.4034012913491
5282,0.4368765470645566
5283,0.4412195039231525
5284,0.4505369242117845
5285,0.4644491373221533
5286,0.48157658247625956
5287,0.48381359975061883
5288,0.45454592010857947
5289,0.46626090153433086
5290,0.49848998482580514
5291,0.5133027916999798
5292,0.48358993910486964
5293,0.45918687367308286
5294,0.4756287552908713
5295,0.44231124231736435
5296,0.4132512518310508
5297,0.5251082691251435
5298,0.5086545002014943
5299,0.6132480617343317
5300,0.3210109776827561
5301,0.40811979823742733
5302,0.43154877114704615
5303,0.4231998811702604
5304,0.3851747081305849
5305,0.37876278307523265
5306,0.3628151450304888
5307,0.3776168016899432
5308,0.4071786574750104
5309,0.4299983046702392
5310,0.4760818170290885
5311,0.5372614243370287
5312,0.4247299177612991
5313,0.4805192767940954
5314,0.50188059037922
5315,0.5552403680345674
5316,0.544802347776845
5317,0.505565138494297
5318,0.46615629112001356
5319,0.4416710324030496
5320,0.4505369242117845
5321,0.425318024734867
5322,0.46900234858920775
5323,0.4748686532590925
5324,0.36864233402126095
5325,0.4190812860227591
5326,0.41408286574986813
5327,0.41436856604027433
5328,0.3873556744401757
5329,0.3863816159402609
5330,0.3952861747339661
5331,0.403481503192826
5332,0.4147666953375943
5333,0.43983170525348175
5334,0.47172432045027607
5335,0.36601586492892924
5336,0.5453262238057919
5337,0.4849101336085587
5338,0.5334896965946363
5339,0.5715843212181387
5340,0.5401537214097613
5341,0.458418960141852
5342,0.4582973814706189
5343,0.4505369242117845
5344,0.3935182780175089
5345,0.48925805081019014
5346,0.5315052304232212
5347,0.398030651740479
5348,0.47747469424298045
5349,0.5132291924296326
5350,0.52112934665866
5351,0.44130498914624466
5352,0.3806846514203721
5353,0.3488600507830921
5354,0.349282967492483
5355,0.3670699381797189
5356,0.38172990310193206
5357,0.4099037602115565
5358,0.47351472164764435
5359,0.3729796607862373
5360,0.4859473549576131
5361,0.5015888799580188
5362,0.5242969909830932
5363,0.5280941896792404
5364,0.49730056086419633
5365,0.512106865133271
5366,0.4910111062073358
5367,0.42306414620810573
5368,0.4681922914400245
5369,0.47708691922168794
5370,0.5144769507603599
5371,0.5325114843289955
5372,0.5492556813522839
5373,0.4867888468610165
5374,0.4505369242117845
5375,0.42994224761107697
5376,0.35345218791340266
5377,0.3344284754004412
5378,0.33288644451188176
5379,0.3620416980906713
5380,0.32685088258366324
5381,0.32468281791349296
5382,0.4120275977897845
5383,0.5718719005269332
5384,0.45944204727830024
5385,0.46788782706000653
5386,0.5107432859712673
5387,0.5371983738715517
5388,0.4932520700023014
5389,0.4734102418393382
5390,0.4247299170257342
5391,0.3846131552016854
5392,0.4264921829670558
5393,0.47458166545651315
5394,0.5694703433380248
5395,0.5617459924599315
5396,0.4733630645182568
5397,0.425583396626472
5398,0.4174970684421147
5399,0.40281146984146826
5400,0.348181667181696
5401,0.3413260565682271
5402,0.3633593604682954
5403,0.3980306542334471
5404,0.4299983046702392
5405,0.44526853774418307
5406,0.4120275977897845
5407,0.4890462506337845
5408,0.4960769030532524
5409,0.5097966692024493
5410,0.5035465729699602
5411,0.532497949264418
5412,0.5123478421544523
5413,0.41436856604027433
5414,0.5122213810292597
5415,0.5054779639726499
5416,0.38441483908473434
5417,0.43035149880555135
5418,0.5035465743279258
5419,0.45580531095522264
5420,0.48103876815981395
5421,0.4651213175097055
5422,0.46237573723879155
5423,0.4290223064655434
5424,0.3826554620115388
5425,0.3849484607937138
5426,0.3445962451948442
5427,0.30052811600158835
5428,0.3248500376518273
5429,0.4153389188844395
5430,0.5186307151140301
5431,0.4753877184955289
5432,0.5077720119547939
5433,0.5745696359102362
5434,0.549959842678907
5435,0.5537028818699028
5436,0.5816688348654317
5437,0.5969082346077854
5438,0.23667120873003877
5439,0.504790398257753
5440,0.4637778552515607
5441,0.4483541600884649
5442,0.44834464910406274
5443,0.6029088854205823
5444,0.4505369242117845
5445,0.4440027239715264
5446,0.43382022551402083
5447,0.3715611991924749
5448,0.31694111807379527
5449,0.3598424535028357
5450,0.40165128399518785
5451,0.4039510554452675
5452,0.42748894071256976
5453,0.4660189557325615
5454,0.4581028761902221
5455,0.5237847301734184
5456,0.4029083562920669
5457,0.4323715458479625
5458,0.48623461055404216
5459,0.49027807370915805
5460,0.4873674843975835
5461,0.5038424439671791
5462,0.3882734289496392
5463,0.45354067243553897
5464,0.46237573709949853
5465,0.49795785836246126
5466,0.5083155803548267
5467,0.4893459411884081
5468,0.5371149368696329
5469,0.47929482806063245
5470,0.4793918724514434
5471,0.41464512915983864
5472,0.3943679136453861
5473,0.3962049957441286
5474,0.3666881827687991
5475,0.31696799420707134
5476,0.3057965006986161
5477,0.42257826969175283
5478,0.5260364090426236
5479,0.4337644937213794
5480,0.47141653115973114
5481,0.4973731665734702
5482,0.5001811674872345
5483,0.5079172277250004
5484,0.4854498634725011
5485,0.4858108933636194
5486,0.519028606646958
5487,0.5046887465124791
5488,0.4862064797042768
5489,0.42301534181804196
5490,0.3836423357807925
5491,0.4904533290340272
5492,0.49342556697656814
5493,0.5025667768617044
5494,0.4928413557492697
5495,0.4804656230443695
5496,0.4611294490939775
5497,0.43841281109115615
5498,0.4269853696613471
5499,0.43420021801294456
5500,0.4387771754288903
5501,0.4116797983713685
5502,0.40240020564678275
5503,0.6457041377466031
5504,0.3320602664373301
5505,0.4487990076453047
5506,0.427380120400862
5507,0.49583145291079167
5508,0.4905521492165484
5509,0.5016968444229504
5510,0.4628926260242202
5511,0.44917895753171194
5512,0.39601410957489547
5513,0.3138146138045196
5514,0.3347753110769411
5515,0.4505369242117845
5516,0.4653358245750443
5517,0.476586929166268
5518,0.5030847792966842
5519,0.4827480078824539
5520,0.4286150813900739
5521,0.41246719884355953
5522,0.40695890148847536
5523,0.4284986710517167
5524,0.43528950470758726
5525,0.42676275335888864
5526,0.46124214373955663
5527,0.6254675669277869
5528,0.36512551095196816
5529,0.38933406558491923
5530,0.48441399039885935
5531,0.5183047759792645
5532,0.5192516738182091
5533,0.5030110497866921
5534,0.4694655395203489
5535,0.4597407116187501
5536,0.42400939158768225
5537,0.363272737308639
5538,0.4486275240300928
5539,0.2789479925194942
5540,0.5136680386683503
5541,0.5314731590537665
5542,0.5184772360177388
5543,0.48466025928682716
5544,0.4570924090924715
5545,0.44398143933109746
5546,0.34441578483365415
5547,0.37365818186693595
5548,0.3120856583145116
5549,0.2768547397573494
5550,0.3087301934656729
5551,0.6096945578061181
5552,0.4505369242117845
5553,0.5329436369551663
5554,0.554779479119673
5555,0.5368444347450677
5556,0.5410269457702633
5557,0.587452525129772
5558,0.41964062547668873
5559,0.3035553939657564
5560,0.29367238409853247
5561,0.44124817425135343
5562,0.4314285644687298
5563,0.4505369242117845
5564,0.4505369242117845
5565,0.49105814667067904
5566,0.46529241966745477
5567,0.4267158441583687
5568,0.3958303881802432
5569,0.4116797997361323
5570,0.4241497217770926
5571,0.44665175954479724
5572,0.44662152449865944
5573,0.44659081517008764
5574,0.4886708000682855
5575,0.49949056802628927
5576,0.4981869884177838
5577,0.42249166476571487
5578,0.48759364246319065
5579,0.5173478118663091
5580,0.5496001484538475
5581,0.44839139285099416
5582,0.44186211722086377
5583,0.43947875729532787
5584,0.36547016930782156
5585,0.42053134180338775
5586,0.5088588774495021
5587,0.5072873082864265
5588,0.5015300338858777
5589,0.525489563405669
5590,0.49387922165388853
5591,0.48748021828742233
5592,0.45643876723303345
5593,0.4563703385274565
5594,0.42678613826591905
5595,0.43666732580043677
5596,0.4394787571564388
5597,0.36923892241411277
5598,0.4448731532093574
5599,0.46734047894089653
5600,0.3285337780851223
5601,0.3962255231254563
5602,0.48819486941475204
5603,0.5349582318626251
5604,0.4973731683914517
5605,0.4597688592773243
5606,0.4926347511467999
5607,0.468714237169182
5608,0.41350087950968306
5609,0.29639199072846456
5610,0.498058303327487
5611,0.5152849437739536
5612,0.46365455516838483
5613,0.47402644122524873
5614,0.4976869117929821
5615,0.46479972851596685
5616,0.38735567234950136
5617,0.3444301296250968
5618,0.42357727853842914
5619,0.3970141412536223
5620,0.4048888486144858
5621,0.4275328565040399
5622,0.4475860281655631
5623,0.4764918879657505
5624,0.2617631958007162
5625,0.47838501404625977
5626,0.4732382030089812
5627,0.4998334472733371
5628,0.5015300328082312
5629,0.49683405539785475
5630,0.46952507714853997
5631,0.44518446589826094
5632,0.4285388265238793
5633,0.44488375985094986
5634,0.48354064457404783
5635,0.6978709469584926
5636,0.3937136278330625
5637,0.363162245502136
5638,0.4215238208387654
5639,0.4270220680585174
5640,0.37538121955661
5641,0.37204707876500653
5642,0.38799947040086047
5643,0.38756405223442913
5644,0.39284699725892347
5645,0.42645930062868587
5646,0.47929482634792053
5647,0.40675921079279925
5648,0.5215172795801079
5649,0.5088149594623161
5650,0.502759823644079
5651,0.5137181739833933
5652,0.5122213810292597
5653,0.49546516907746413
5654,0.4987197765681788
5655,0.4618946602459184
5656,0.42990470731569574
5657,0.3856884607884208
5658,0.4713948887102635
5659,0.6604612810843715
5660,0.4799487850611322
5661,0.44253792667923986
5662,0.4172051129106248
5663,0.3724049829582895
5664,0.330663456577049
5665,0.35829509991950587
5666,0.4056423912863117
5667,0.4369380874924896
5668,0.4330046162333488
5669,0.43605746948545765
5670,0.4893940486874367
5671,0.5490211753563391
5672,0.4128210454727622
5673,0.4321278097196991
5674,0.48670528238329464
5675,0.5055782381315406
5676,0.5025027437087625
5677,0.49333407763651577
5678,0.4758038068393141
5679,0.4862064797042768
5680,0.45434850565393164
5681,0.3964713938785585
5682,0.44200915494240484
5683,0.5968873593656523
5684,0.39087515718010785
5685,0.4395591866487993
5686,0.4523832614935352
5687,0.4082648243483581
5688,0.3796173035699782
5689,0.35972846872099684
5690,0.35324668442926754
5691,0.40858544147262715
5692,0.4319692700692533
5693,0.47273727519568354
5694,0.49881893330345806
5695,0.5514996354236492
5696,0.41716825592690243
5697,0.432984225492701
5698,0.4593898153785968
5699,0.5162553779583312
5700,0.5199611859268455
5701,0.5385269687241945
5702,0.4832425668882434
5703,0.38285088784519916
5704,0.330663456577049
5705,0.3909578331148998
5706,0.5325918964873128
5707,0.5146578337529701
5708,0.4569462636485913
5709,0.48340583992780173
5710,0.5226672872273617
5711,0.40550452831108147
5712,0.3415544101491417
5713,0.3173631291522845
5714,0.31883938784808996
5715,0.35959785203140043
5716,0.41105578960194894
5717,0.44537660911369364
5718,0.48073356414502566
5719,0.5059830242134989
5720,0.467739499736789
5721,0.4462911072795218
5722,0.5182527735214169
5723,0.5484411064687962
5724,0.5350579882387272
5725,0.5160965715852465
5726,0.4528083788166161
5727,0.3904265824988268
5728,0.41344767030743457
5729,0.44778006068089987
5730,0.5572468584594709
5731,0.23637223620845127
5732,0.4836492873352915
5733,0.5248793148439244
5734,0.5390321510760239
5735,0.5217612824175151
5736,0.45653850244970223
5737,0.4404941488022396
5738,0.42771078390531214
5739,0.34196894516066684
5740,0.3676835421319814
5741,0.35129666108662927
5742,0.4029620121863906
5743,0.6828327789885454
5744,0.3863396857438892
5745,0.3337819740703543
5746,0.4235428316708729
5747,0.4959626135945535
5748,0.5181723320378375
5749,0.5185105420660379
5750,0.5054779639726499
5751,0.3612785176322798
5752,0.4262851774913735
5753,0.5063339848134003
5754,0.5600189113969053
5755,0.5422677022713644
5756,0.36547016862129444
5757,0.4678878278080385
5758,0.469367134721784
5759,0.4054506866449626
5760,0.35970378557880844
5761,0.3528519205554071
5762,0.3292019445553307
5763,0.36459402754399933
5764,0.4200350818051957
5765,0.4557507150243719
5766,0.47086802621650115
5767,0.652873863766384
5768,0.3390998309142547
5769,0.43790547447769557
5770,0.4754904507655368
5771,0.5222641550544748
5772,0.5521389315773799
5773,0.5398661389422416
5774,0.4786256876863382
5775,0.3359857704837572
5776,0.415007366539407
5777,0.5029326310688286
5778,0.4614748840277358
5779,0.4023132920150995
5780,0.5302161945974948
5781,0.5302675268019009
5782,0.5174489313743607
5783,0.5229143034790762
5784,0.37434796350234567
5785,0.40028297532070567
5786,0.401737560328838
5787,0.40165128320291305
5788,0.3729796575775237
5789,0.336767895791256
5790,0.3822798563345064
5791,0.8385557779191142
5792,0.20725849459873488
5793,0.34308217155313375
5794,0.4739423686749956
5795,0.5409955717079477
5796,0.48439917883548905
5797,0.49057946012340276
5798,0.47730527595469086
5799,0.3203560630993877
5800,0.49879686319334615
5801,0.5749304344019407
5802,0.5541065151250292
5803,0.53308391601031
5804,0.4505369242117845
5805,0.43199415623725557
5806,0.40753912820115695
5807,0.388933779576502
5808,0.37297965682253226
5809,0.3791079467510855
5810,0.38050318260414684
5811,0.402583863346452
5812,0.40545068808888396
5813,0.4096097918094748
5814,0.4419362648614148
5815,0.5865271045253024
5816,0.43370838791667754
5817,0.376956962904356
5818,0.4178017177834343
5819,0.5429718646759645
5820,0.5133027916999798
5821,0.46883444364919935
5822,0.48524905472705226
5823,0.45609638779815204
5824,0.4042397930257142
5825,0.4505369242117845
5826,0.5237456214850164
5827,0.6683222464518201
5828,0.40428074819185356
5829,0.3975272732238624
5830,0.3865968976632091
5831,0.4011712466109141
5832,0.3504379491876326
5833,0.325448330196102
5834,0.33214421422842544
5835,0.3963851054115048
5836,0.42713148065608797
5837,0.3935182821246621
5838,0.42296145929489354
5839,0.5585364747714943
5840,0.5297250678472145
5841,0.49715602027988554
5842,0.5362958026396643
5843,0.5302351561018085
5844,0.5248793148439244
5845,0.44776487127435005
5846,0.51072238718441
5847,0.34984817185120354
5848,0.3127775514740989
5849,0.47753101675269605
5850,0.4971227929783015
5851,0.6394827127382002
5852,0.4644491379633508
5853,0.4342681425006765
5854,0.42136200757360154
5855,0.3603057799371048
5856,0.3215204766721536
5857,0.33340636883490615
5858,0.36559870306868136
5859,0.39559588826392633
5860,0.4102653331817381
5861,0.42912406323206
5862,0.471949785191509
5863,0.4972178541343056
5864,0.4107957773316794
5865,0.5445598456549462
5866,0.5097966682251255
5867,0.43505489308804496
5868,0.5413934549593276
5869,0.5004747061651392
5870,0.30447422504328525
5871,0.48135020349669
5872,0.4652636237683469
5873,0.49672771832998097
5874,0.4805192767940954
5875,0.5130203736948095
5876,0.37542202499467064
5877,0.40130310086118687
5878,0.44104369322194814
5879,0.4158247951226117
5880,0.3906350279038317
5881,0.402005227156401
5882,0.4376355430101792
5883,0.4505369242117845
5884,0.4372959943336275
5885,0.42999830536902567
5886,0.4777395649351814
5887,0.6501042276774963
5888,0.41359363239770586
5889,0.5260364090426236
5890,0.3750374393809454
5891,0.5301435855001652
5892,0.5192516712072784
5893,0.5326611775059618
5894,0.5442842420747414
5895,0.37172026676247993
5896,0.3126153533429361
5897,0.4427363598316722
5898,0.5062905492059174
5899,0.5038982873847767
5900,0.47823894796440247
5901,0.41325125200825796
5902,0.38885246799527207
5903,0.3272093635122103
5904,0.35880615174249675
5905,0.3849484646856895
5906,0.3824431333095389
5907,0.3967164389797964
5908,0.4169827411059174
5909,0.4328815591964504
5910,0.47679294784235365
5911,0.4673093533042285
5912,0.4977396059297821
5913,0.6208965773931625
5914,0.5062156832973396
5915,0.4647104337546582
5916,0.5118628994997498
5917,0.4587180202751317
5918,0.603327541980085
5919,0.47107554465176965
5920,0.5049820285422818
5921,0.42405047543735747
5922,0.4559469369405963
5923,0.47674734702378707
5924,0.4243265013997819
5925,0.3689276117342992
5926,0.3792688195443636
5927,0.37176290830977055
5928,0.3672622544130448
5929,0.4085854429309642
5930,0.4281720730614581
5931,0.42110594393247236
5932,0.41927679103556537
5933,0.42405047752935854
5934,0.5143090407940452
5935,0.6215333699973674
5936,0.5145120401133089
5937,0.4579907838898788
5938,0.39998755558011245
5939,0.3851037724662776
5940,0.3912771796690597
5941,0.5235818137316671
5942,0.48555114096444946
5943,0.4547472108817852
5944,0.45885325109992625
5945,0.5374332291207645
5946,0.48409111067555766
5947,0.48503260958624417
5948,0.4382649418588045
5949,0.4628089065647645
5950,0.46251668857921546
5951,0.4168806731761704
5952,0.38650817216755984
5953,0.3894770822403266
5954,0.4082324948098101
5955,0.4371194272396042
5956,0.4505369242117845
5957,0.4639544211839648
5958,0.5048688504206194
5959,0.5972542724562206
5960,0.3875640512479068
5961,0.4505369242117845
5962,0.44378344926337926
5963,0.5021849320856625
5964,0.5324578463426196
5965,0.4479232750251551
5966,0.4557507152945214
5967,0.4100491639772127
5968,0.3972148704589825
5969,0.4182741856371901
5970,0.6534252164472144
5971,0.63331778598592
5972,0.41692935163917094
5973,0.4554776481706704
5974,0.43217870253521357
5975,0.35127109720393146
5976,0.33723122006233874
5977,0.3811258946611523
5978,0.42925348305346794
5979,0.43476364711869486
5980,0.4309321194518547
5981,0.46043481057070856
5982,0.5318141803074956
5983,0.518067427685523
5984,0.3967164334914316
5985,0.45323465901906507
5986,0.4690265867584511
5987,0.45569723957451136
5988,0.49238571849038637
5989,0.5063731348250006
5990,0.46921179821198733
5991,0.49904521150140796
5992,0.4393143099744163
5993,0.43321920281269705
5994,0.4790772598482401
5995,0.4160889706819471
5996,0.4220120032979611
5997,0.5316751776751995
5998,0.5030110497866921
5999,0.37244355966294945
6000,0.3032871321285748
6001,0.315759720946265
6002,0.3724312921591749
6003,0.43095755388921425
6004,0.4424867313056612
6005,0.4665105300603418
6006,0.5435762212000175
6007,0.5614977993320917
6008,0.40389238446297265
6009,0.38622058884028915
6010,0.4791132915208545
6011,0.5559694161089043
6012,0.556255761937083
6013,0.506177042718819
6014,0.4856121925520317
6015,0.4864898117034917
6016,0.4179607362822743
6017,0.3185345510681059
6018,0.3437067828635928
6019,0.5163657734756308
6020,0.5044949754450172
6021,0.44410025209425436
6022,0.4505369242117845
6023,0.4879768121488782
6024,0.4087597133666531
6025,0.4144226752844411
6026,0.3856884607884208
6027,0.3539915049698672
6028,0.34308217155313375
6029,0.3957494422255535
6030,0.4890931172285449
6031,0.5051934693009981
6032,0.46870230257560647
6033,0.4611294486691834
6034,0.45401878121033007
6035,0.5275982548553539
6036,0.47664155122633345
6037,0.43035149880555135
6038,0.4416318008825669
6039,0.4001823008528799
6040,0.4302740651705126
6041,0.45738228598267416
6042,0.4639544214821667
6043,0.6083463021490829
6044,0.4577417204431086
6045,0.4505369242117845
6046,0.4056741827774928
6047,0.37471457775192324
6048,0.3684126709176072
6049,0.39394628972821943
6050,0.41753320475190886
6051,0.42428089829704674
6052,0.4460245503061199
6053,0.47270466468181715
6054,0.49214130302202974
6055,0.5382587033930801
6056,0.4158247940958234
6057,0.47165021760845066
6058,0.4073853781914325
6059,0.44297097223334686
6060,0.5535743851733357
6061,0.520043997566786
6062,0.39932737029419785
6063,0.39015287247481406
6064,0.4191902001519123
6065,0.4885920987181929
6066,0.4404404048729319
6067,0.5944267563779411
6068,0.4161895099851107
6069,0.4310226535777159
6070,0.396578873783039
6071,0.40416353904173474
6072,0.4292749015557812
6073,0.4090573438707123
6074,0.39225888896125277
6075,0.404346130093588
6076,0.4154791226505054
6077,0.46586175294074234
6078,0.5628063175736049
6079,0.47026989743112585
6080,0.4842159401727444
6081,0.5020966408589453
6082,0.5061534520310087
6083,0.447603234653288
6084,0.5008915479209578
6085,0.4963072218113332
6086,0.4505369242117845
6087,0.428172071680457
6088,0.45810287637985214
6089,0.48441399039885935
6090,0.414150494528552
6091,0.4915819643991372
6092,0.4687516315952314
6093,0.47667923755596864
6094,0.446273116135768
6095,0.38670693523223465
6096,0.37741607061080706
6097,0.4065036204194136
6098,0.43178470406439035
6099,0.4473424605840829
6100,0.4537313878394861
6101,0.4723476725168419
6102,0.5161931443550805
6103,0.46634323993776783
6104,0.3928954683959209
6105,0.4017106322256097
6106,0.4755421361445435
6107,0.5397202203463998
6108,0.4991860336407894
6109,0.4619981564957372
6110,0.44598371358592753
6111,0.4150073661210649
6112,0.4149475023209216
6113,0.46609877310626613
6114,0.5783966919609822
6115,0.5442446260523132
6116,0.5528431007592306
6117,0.5123245779086184
6118,0.4782389490238835
6119,0.41686654529358347
6120,0.32271981966614144
6121,0.29799592986489754
6122,0.3434813171110741
6123,0.36601586018484183
6124,0.39888891633790646
6125,0.4225782690442286
6126,0.48524905432774557
6127,0.5876732814295359
6128,0.4581409934534367
6129,0.45304628770794214
6130,0.4982623785821007
6131,0.5284193139147807
6132,0.5006128856931615
6133,0.46959045681124795
6134,0.4243719467825889
6135,0.46466069642944685
6136,0.4792948281210814
6137,0.3488429222567935
6138,0.4911180400535941
6139,0.6745556202976971
6140,0.48833209295302676
6141,0.46252966942135376
6142,0.4622504477191863
6143,0.41680122667244657
6144,0.428683430366328
6145,0.44818035619705354
6146,0.4481692664246452
6147,0.432415168770498
6148,0.44807061363207557
6149,0.47231021186747674
6150,0.5064974722433474
6151,0.38981864473401745
6152,0.4481410799171898
6153,0.4053381002298135
6154,0.44259265890087135
6155,0.3680623442160816
6156,0.43618369371127896
6157,0.4472909365212017
6158,0.4151264910914385
6159,0.39519257589502366
6160,0.4406906932733155
6161,0.43231305240631307
6162,0.516171208986623
6163,0.40113392906101725
6164,0.4815083218453933
6165,0.47436885634968984
6166,0.43784477580056413
6167,0.4084257428514907
6168,0.38902604801959223
6169,0.3907128172824658
6170,0.38841035254515766
6171,0.3927126315682728
6172,0.4102653304940977
6173,0.42546494502805876
6174,0.47210278239111325
6175,0.5635095021743568
6176,0.4186277331748224
6177,0.43841281145637573
6178,0.38858562804452557
6179,0.5335174564636698
6180,0.5886133292318887
6181,0.4527680868074585
6182,0.3890460140453108
6183,0.42737100607565065
6184,0.3978198744571103
6185,0.5110950625956043
6186,0.5448544751969496
6187,0.4526824555725748
6188,0.4816680697659005
6189,0.45852322432624676
6190,0.4794048610870781
6191,0.4429993099097279
6192,0.42920660163854746
6193,0.42826210034669654
6194,0.41181579714012656
6195,0.42059379904389577
6196,0.43364380556360255
6197,0.4505369242117845
6198,0.49061969292836094
6199,0.47916890457944633
6200,0.3643420827009072
6201,0.41364202941536854
6202,0.4532639028976439
6203,0.4718364575911554
6204,0.42651041214655416
6205,0.4823238935358492
6206,0.43489443102288255
6207,0.42053134180338775
6208,0.4095621485770769
6209,0.4505369242117845
6210,0.5694703439799722
6211,0.6239349426165719
6212,0.5145120431679588
6213,0.49917219230297316
6214,0.5047722192676383
6215,0.4916552963440397
6216,0.46058861739611273
6217,0.4427363593997298
6218,0.43572126124031507
6219,0.4423747881730251
6220,0.4037580189644757
6221,0.4199544438445803
6222,0.4720069059363542
6223,0.4673308903860132
6224,0.27793462975438954
6225,0.3087718223935804
6226,0.41869835999766647
6227,0.5167710881460144
6228,0.4593253806993375
6229,0.4613109192373523
6230,0.43538788995517536
6231,0.4946806832253332
6232,0.45852322432624676
6233,0.3759421362494262
6234,0.4270220680585174
6235,0.4808971422911698
6236,0.5433995954863543
6237,0.5174844845917991
6238,0.49623549607558587
6239,0.4797966999627209
6240,0.4686821432508684
6241,0.4733188397957302
6242,0.46728787611582645
6243,0.4151000876192403
6244,0.41824716783006977
6245,0.4206690252499702
6246,0.4396496850778237
6247,0.658712450573378
6248,0.33014606776815153
6249,0.3690023514072617
6250,0.42013212402657135
6251,0.4164135891367418
6252,0.46959045681124795
6253,0.4688951458883554
6254,0.4838267120673851
6255,0.47886855832274255
6256,0.4283038659566102
6257,0.43981540911412775
6258,0.40689992292787935
6259,0.7027970448352786
6260,0.22137518387932428
6261,0.3664876130843736
6262,0.47290177701931224
6263,0.46668140063477676
6264,0.4343924477887922
6265,0.44687780739382427
6266,0.4431378740322695
6267,0.4505369242117845
6268,0.41582479303100567
6269,0.4301646536609842
6270,0.46285900153444004
6271,0.5546252271162182
6272,0.4388551907425987
6273,0.39715194563829015
6274,0.46167670793846943
6275,0.4893940500522005
6276,0.44196556962049166
6277,0.4329433013738817
6278,0.4451365895910376
6279,0.480399607408124
6280,0.47059777474195835
6281,0.4884075602324778
6282,0.4110247652122839
6283,0.5406208070267174
6284,0.3860956019850043
6285,0.31097806810108697
6286,0.38687624906948737
6287,0.4314587583879695
6288,0.4505369242117845
6289,0.41790383084537885
6290,0.4505369242117845
6291,0.45825768447712045
6292,0.4581409934534367
6293,0.47026989801165636
6294,0.505477964330119
6295,0.5731096119438888
6296,0.43849571900025125
6297,0.4417561368469511
6298,0.37415931996337015
6299,0.38921094625086505
6300,0.3671224742011722
6301,0.350489820898383
6302,0.4605001474056686
6303,0.5350918878629829
6304,0.4696280185931341
6305,0.41160165574694674
6306,0.5000647173198687
6307,0.605009306676053
6308,0.49655859709690964
6309,0.47958793988532067
6310,0.4700782676594611
6311,0.4505369242117845
6312,0.4343056344567929
6313,0.4251638330911518
6314,0.4182971632439103
6315,0.4160889706819471
6316,0.469965065524566
6317,0.4581028764746671
6318,0.5122935825617796
6319,0.4636484504757393
6320,0.28092521998593034
6321,0.3695686180003478
6322,0.4505369242117845
6323,0.43977445316944913
6324,0.4972522820782298
6325,0.4172390637946425
6326,0.4004609636541397
6327,0.39164268883707304
6328,0.4200350807775687
6329,0.4875729676741032
6330,0.5503178937090698
6331,0.431548771275029
6332,0.5639108809285609
6333,0.508814961875888
6334,0.4956231620192598
6335,0.4558988898306009
6336,0.42687743871187916
6337,0.4334801604559483
6338,0.43685886084478653
6339,0.462283598090704
6340,0.4695250774556991
6341,0.42766360615087484
6342,0.4844684092701693
6343,0.35661387096346414
6344,0.43717880308965856
6345,0.3752307853646508
6346,0.4124443127584381
6347,0.43910174255704665
6348,0.473153151232707
6349,0.4308039505501343
6350,0.45908885250724996
